"","log2FC","P.Value","adj.P.Val","Expression"
"ENSG00000156671",5.82953879449403,6.97292252299028e-08,1.22208363382025e-07,6.49525266875531
"ENSG00000214285",1.96497846149676,7.55942140207477e-08,1.32027394626514e-07,10.0481951595531
"ENSG00000215068",-3.02614901992883,7.79483813898591e-08,1.35667944079928e-07,7.7272089598907
"ENSG00000122852",-1.84330952007709,1.14217204346833e-07,1.98107771677438e-07,9.81585208153629
"ENSG00000155087",3.59506349978539,1.19542817177695e-07,2.0663242969203e-07,5.55442806454849
"ENSG00000249519",1.46744390943387,1.32977440662907e-07,2.29067303607678e-07,8.42780616455855
"ENSG00000222783",-3.17444081426781,1.37601981837907e-07,2.36224562677363e-07,6.25836159550454
"ENSG00000254529",2.57209266557187,1.40393696542464e-07,2.40197378778433e-07,8.36545415582984
"ENSG00000224584",-5.17839971137005,1.43328585510325e-07,2.44387384785401e-07,4.21115584376791
"ENSG00000186232",3.56454370135465,1.70777858465548e-07,2.90206968946522e-07,7.87258529836912
"ENSG00000104313",3.2144428500269,1.98348089201287e-07,3.35922858142247e-07,8.97964262565169
"ENSG00000242252",3.29794219973235,2.11169385225046e-07,3.56436915329525e-07,6.51391158787899
"ENSG00000081148",1.18918552388588,2.25610544141218e-07,3.79538808371347e-07,8.69083911660749
"ENSG00000253139",2.22477048028107,2.64828361600646e-07,4.44028886283749e-07,10.7207816110101
"ENSG00000233012",3.93931820096729,2.71668173064826e-07,4.53983691201353e-07,6.86578098930026
"ENSG00000183347",-3.37064944605097,2.77925359202023e-07,4.62902171121251e-07,9.27078810390198
"ENSG00000266858",-4.67725992221219,3.3183957449393e-07,5.508755972622e-07,5.49465827433016
"ENSG00000188770",-2.44217795063793,3.37253150092316e-07,5.58020837159325e-07,8.48514900708411
"ENSG00000279928",-4.040808253474,3.69163353829304e-07,6.08816940905377e-07,4.31128043870513
"ENSG00000119535",1.47471433590774,4.13165233369134e-07,6.79157230015276e-07,7.78818166635905
"ENSG00000278502",3.92874595816629,4.99636649842961e-07,8.18622914889281e-07,5.45270240844764
"ENSG00000202229",4.42821542930507,5.02920213058339e-07,8.20649957875016e-07,7.57554482175837
"ENSG00000203808",3.52678384519497,5.04136852849662e-07,8.20649957875016e-07,10.7447918089659
"ENSG00000138942",-5.62775795063394,5.55777646395784e-07,9.01794052055094e-07,6.65773543513249
"ENSG00000244740",2.05675019248284,5.71911057405122e-07,9.24987980304748e-07,9.76239727306538
"ENSG00000075213",1.86774365515424,9.55260535266252e-07,1.54005143986835e-06,7.52284809550001
"ENSG00000233005",-4.64710182964122,1.04230036166592e-06,1.67500665149508e-06,8.09587891228503
"ENSG00000115808",-2.04540852693939,1.08206967641997e-06,1.73337913133517e-06,7.35883971892066
"ENSG00000237911",-3.5666202615535,1.17557925955074e-06,1.87719481763181e-06,5.59213905449701
"ENSG00000145384",2.31358881086199,1.3609491096298e-06,2.1663208928601e-06,7.33074395802426
"ENSG00000223774",-1.21542596064364,1.64829537469741e-06,2.61543398571861e-06,9.01448859506718
"ENSG00000215807",-2.00807528201591,1.76766018192899e-06,2.79601594814555e-06,9.64736111542045
"ENSG00000241233",-3.50100753486958,1.9792292402722e-06,3.11490548468341e-06,6.16756559144403
"ENSG00000144847",-1.65957753413776,1.98164961252225e-06,3.11490548468341e-06,10.2366522072126
"ENSG00000126353",5.17140077326003,2.09792539801533e-06,3.28740334953805e-06,6.64078231672379
"ENSG00000252214",-2.25275791378576,2.37516528202553e-06,3.71027371695293e-06,8.07111292977527
"ENSG00000204525",-1.33315014097139,2.58921241687861e-06,4.0321171693187e-06,9.93125605498594
"ENSG00000067836",3.38775397289932,2.71239127422256e-06,4.21090373745045e-06,7.85668704752459
"ENSG00000235908",-3.3371535298549,2.91721751332704e-06,4.51495510524154e-06,7.48494446817139
"ENSG00000255151",-2.82082379765007,3.4723505366283e-06,5.35764515314122e-06,7.63064209463545
"ENSG00000228620",4.8748667493985,3.56114598807201e-06,5.47784841590282e-06,6.78158547884092
"ENSG00000253159",1.33585592462049,3.64463699422471e-06,5.58918417102142e-06,9.72122612951496
"ENSG00000280707",1.91307806714197,3.8247341852539e-06,5.84754193064655e-06,7.11367315578367
"ENSG00000189068",-2.5641768718283,3.93438014325306e-06,5.99694912744331e-06,6.48989954339659
"ENSG00000214702",1.9164130466067,4.00880019165366e-06,6.09192294985436e-06,6.59448792075835
"ENSG00000224855",2.21808347944535,4.03850821859828e-06,6.11858323480402e-06,5.36681037954601
"ENSG00000232393",1.49100283556221,4.15827550808198e-06,6.28111886055627e-06,10.3518391600022
"ENSG00000248490",-1.40934305594157,4.36203402085188e-06,6.56917099547454e-06,6.77159914294322
"ENSG00000170049",-4.05048197366587,1.10492918521808e-05,1.65904292586475e-05,4.53855693710231
"ENSG00000273333",-2.0426021508547,1.12790334011365e-05,1.68849815499156e-05,8.140071533156
"ENSG00000255005",1.28904101772233,1.22307983411675e-05,1.82554645863716e-05,7.3236033070832
"ENSG00000232864",-2.57652467807798,1.24007497381624e-05,1.84543701724725e-05,6.70636737753736
"ENSG00000242014",1.31602326763318,1.29349305743966e-05,1.91925371059631e-05,9.58047326082431
"ENSG00000006638",1.39574176090855,1.36673234853323e-05,2.02195991562416e-05,11.0398572536986
"ENSG00000263914",7.40382860635252,1.50896136678152e-05,2.22582864366893e-05,5.71183122572436
"ENSG00000103044",-4.11954333816185,1.55447834669187e-05,2.28626493680119e-05,7.41814007896215
"ENSG00000216098",2.93092309384261,1.66246755721033e-05,2.43796262762914e-05,5.05038352860842
"ENSG00000235088",1.35018266193201,1.74477838702666e-05,2.55123118800701e-05,8.68961161323596
"ENSG00000228902",2.70786606385786,1.93044025591994e-05,2.81452593834125e-05,4.86307460018048
"ENSG00000272543",-2.43508333751773,1.9873980431615e-05,2.88919426505848e-05,6.93767130873855
"ENSG00000229704",-2.12065526605914,2.38197463945417e-05,3.4528335551742e-05,8.13955821412226
"ENSG00000227388",1.07939630271491,2.7379597810015e-05,3.95745336161998e-05,7.98999095434185
"ENSG00000228657",2.74706385744459,2.92857701867161e-05,4.22084309567857e-05,6.00285481331461
"ENSG00000156466",3.57971368300341,3.02333594125982e-05,4.34496565272482e-05,6.56414785989065
"ENSG00000132964",-1.27947762537094,3.8575706870318e-05,5.52808562842449e-05,9.40076241244253
"ENSG00000258476",2.0963526047724,4.15838449627607e-05,5.94223693643995e-05,6.23888890495864
"ENSG00000226820",2.40940695801485,4.32223377043603e-05,6.1588770156638e-05,7.24643331507074
"ENSG00000276521",-1.94654701694226,4.49935290411343e-05,6.3931483355058e-05,6.83230385203728
"ENSG00000232240",-1.37244309999525,5.67737270151655e-05,8.04427737707838e-05,7.23963272444757
"ENSG00000129116",-1.18852753768593,5.9445172066732e-05,8.39913526673207e-05,9.56322955806079
"ENSG00000102195",1.97482705688584,6.71290820647561e-05,9.45824321528637e-05,8.97956195899845
"ENSG00000228856",-1.65717641195155,8.46380705421821e-05,0.00011891885330368,7.96027815576917
"ENSG00000224410",1.53741040476659,9.32243584573875e-05,0.000130617972991827,7.9437602459671
"ENSG00000141338",0.944840985350725,9.35545274433583e-05,0.000130716464733359,11.0603134992287
"ENSG00000171302",-2.46239991827458,0.000107134729024711,0.000149276367588448,4.40515418337818
"ENSG00000274202",1.47702952927249,0.000110920956339092,0.00015412497524465,9.69853706102219
"ENSG00000253886",1.10894130580427,0.000126585050496788,0.000175405731129158,9.2020900983686
"ENSG00000237439",3.8170026558869,0.000129304226302919,0.000178681389643868,4.35375880403709
"ENSG00000237094",2.65360686001247,0.000135189447221527,0.00018630216973268,6.96265334467573
"ENSG00000124370",1.40662370457842,0.000187673217205277,0.000257922481569001,8.47485537324216
"ENSG00000250164",-5.32178299538598,0.000220124546004346,0.000301696584850643,4.78375564338652
"ENSG00000229717",-1.41070089110632,0.000241865248789019,0.000330592989513252,8.05708496787875
"ENSG00000280798",-1.8004446020729,0.000270395291797251,0.000368587619983786,8.32559281392125
"ENSG00000021762",1.72295652511341,0.000355436936107469,0.000483202105032586,7.30223828759502
"ENSG00000253621",-1.35878912847644,0.000484710578893184,0.000657168251167848,7.85490427281431
"ENSG00000260477",3.41989639125908,0.000521528043539638,0.000705184424463543,1.14471385207481
"ENSG00000230482",-1.90321721081635,0.000560727903998666,0.000756155859815896,6.74273819641679
"ENSG00000235750",1.89157941582982,0.000576707492741971,0.00077562531777864,9.01730627128758
"ENSG00000257826",-1.00087416918893,0.000582949895749688,0.000781930126832248,8.2247654468871
"ENSG00000132744",0.785677198963644,0.000748979138588033,0.00100195879444091,9.88302060339312
"ENSG00000274468",4.53484731817054,0.000953792690147343,0.00127256690489155,2.80150064784735
"ENSG00000105507",-0.97787583942023,0.000970861274383125,0.0012919132831077,9.69240618521717
"ENSG00000257985",0.800011763999269,0.000975153672617652,0.00129369870237401,10.1636957067575
"ENSG00000160193",0.686418920283906,0.000977346932210982,0.00129369870237401,10.022468373214
"ENSG00000232287",1.06208823869119,0.00105244161667018,0.001389443919121,11.0236657361912
"ENSG00000184260",1.24254535099649,0.00120283825274032,0.00158384199248268,7.60344377427532
"ENSG00000238386",-1.84935584519744,0.00144389327874376,0.00189628803970786,7.70678926724584
"ENSG00000234707",1.38042479260802,0.00154879313283287,0.00202419365207328,9.63786096720565
"ENSG00000279360",-2.59042088587951,0.00154933311341593,0.00202419365207328,3.2710650947504
"ENSG00000013392",-0.778382360426844,0.00188222055968576,0.00245273819047134,9.45505084994678
"ENSG00000266771",2.02335682010658,0.00189907238848561,0.00246830338865184,5.86900798024341
"ENSG00000263465",0.990437619901973,0.00208522489464362,0.0027032683556849,8.79970784402431
"ENSG00000232579",-2.07709828880252,0.00230895253011574,0.00298561214048385,8.72096965999055
"ENSG00000270387",-1.84510046053142,0.0024901975460787,0.00321171632225022,6.267369481088
"ENSG00000151364",1.09241651667704,0.00312773488579379,0.0040236589451516,6.59628361042389
"ENSG00000260291",2.24161295781339,0.00318782233878835,0.00409049652145546,5.91865577925062
"ENSG00000266188",1.22921009276183,0.00347572608504347,0.00444857562538643,7.86085050590448
"ENSG00000183035",-1.15229862110944,0.00389974607633685,0.00497860983857217,9.26285952134485
"ENSG00000229935",0.810249935268065,0.00398164044262371,0.00507029150035373,7.02075895681293
"ENSG00000222613",-1.90642343169069,0.00472075241580242,0.0059963092554258,4.51425804948473
"ENSG00000197540",-1.73267477502964,0.00511447158267951,0.0064800483780549,9.80028333827676
"ENSG00000166192",1.90032962721638,0.00524026167111538,0.00662274276525386,5.15788855793963
"ENSG00000275315",0.847157169158454,0.00535178511658602,0.0067467366256711,8.3008520573084
"ENSG00000258748",1.26833954846029,0.00643495400877883,0.00809195466603938,5.20538312282567
"ENSG00000207711",-0.642521674375033,0.00645324515622056,0.00809471898648115,9.19610776289591
"ENSG00000281941",-2.04258689937433,0.00654700675925481,0.00819190149230141,6.95260687794683
"ENSG00000259435",-1.24600954312176,0.0070669340295923,0.00882051567465242,6.16845985004822
"ENSG00000233656",-1.02377003987383,0.00729348357357926,0.00908074811264943,6.71722226963369
"ENSG00000223452",2.81829461924319,0.00745503545676474,0.00925896996235225,4.86771656850565
"ENSG00000176566",0.734789386101276,0.00757366917355333,0.00938314185787518,9.18460320093383
"ENSG00000260772",0.960770552989083,0.00963154964291261,0.0119033647921008,7.46041057417375
"ENSG00000231217",-0.700439182767377,0.010707530783497,0.0132007058433799,7.3567870610677
"ENSG00000227827",-1.71369468681416,0.0113993257804666,0.0140192197251215,6.7830613868649
"ENSG00000092470",0.841307136447359,0.0118303752755846,0.0145138506429733,9.65001408116177
"ENSG00000104967",0.907320180440774,0.0138436950053104,0.016942526977302,9.00719687514939
"ENSG00000224896",0.783534233739781,0.014109657927771,0.0172261114991961,8.86829284720251
"ENSG00000101084",2.53971881136368,0.0150728282257204,0.0183574639165554,6.76799008522874
"ENSG00000254919",-0.74698678012743,0.01612789264369,0.0195949999994591,8.44303156864497
"ENSG00000135632",0.45668074971042,0.0178113047986407,0.0215370083093007,8.03782283654732
"ENSG00000265444",-0.823674163357072,0.0178119193969564,0.0215370083093007,8.91193089569506
"ENSG00000249166",-2.51896421915926,0.0205398181523018,0.0247758477952225,4.89807535080286
"ENSG00000147912",-1.0619939048016,0.021029320497027,0.0253056177272837,8.84509253891044
"ENSG00000238176",-1.91405942879157,0.022044721725567,0.0264641886108836,5.11965967385447
"ENSG00000282625",-1.31888558295066,0.0296728673249246,0.0355367911058026,3.87211003428738
"ENSG00000230432",-0.741711242173111,0.0308991089786108,0.0369174627464162,7.11659374861201
"ENSG00000258875",-0.633463667794116,0.0317121136771919,0.0377990359706814,7.99999643237766
"ENSG00000149084",-1.18056438613596,0.0323665288182738,0.0384878581456069,7.37084443287711
"ENSG00000278818",-1.01083076946538,0.0327009539937063,0.038793820421779,7.80571228250035
"ENSG00000254115",-0.543936177801317,0.0333673609547687,0.0394912530829381,9.10539328212494
"ENSG00000152193",-1.32422184211278,0.0364143321978062,0.0429962654823862,5.54439776619162
"ENSG00000236796",-0.73136373269972,0.0389718705731099,0.0459083159210171,9.16237373936812
"ENSG00000276653",0.729317257474818,0.0416071626883857,0.0488981374585468,9.03279994743764
"ENSG00000214141",2.21930413417551,0.0476534415617176,0.0558733825304055,6.64900399114699
"ENSG00000273407",-0.760746516200298,0.0510095553310922,0.0596693170500915,9.38519232510567
"ENSG00000225662",-1.09895813154306,0.0600787815627044,0.0701151441439451,6.8069160459561
"ENSG00000237534",1.28121234613146,0.0631102519563192,0.0734825387361772,6.17992902844287
"ENSG00000232702",-0.551321608967314,0.0702290341706796,0.0815824577086647,8.32157866589075
"ENSG00000143297",0.406580866469271,0.0720632235007865,0.0835202797716489,9.31278132915508
"ENSG00000172137",-0.856047999775287,0.0798356069000474,0.0922729182556776,5.77680937412786
"ENSG00000234286",0.637084533871899,0.0800819930602883,0.0922729182556776,5.01288586945162
"ENSG00000184349",-0.665901378073123,0.0801655373314734,0.0922729182556776,9.60327846534573
"ENSG00000207231",-0.559456295498569,0.102747973309385,0.117995960216029,8.40818437748939
"ENSG00000106211",0.566038737841845,0.110923131858487,0.127094157915305,7.67203741447482
"ENSG00000228681",1.19679731638708,0.115933104374904,0.132532617046765,5.23103762108185
"ENSG00000239247",0.862678509523237,0.117375607719017,0.133877393838244,4.26658517259918
"ENSG00000114650",1.33763375091963,0.117904815324953,0.1341767468517,7.9855902089673
"ENSG00000272777",0.643797974649454,0.128732819932666,0.146150816569383,8.30813276461715
"ENSG00000213213",-0.622418099137612,0.129007877846532,0.146150816569383,7.81738703456943
"ENSG00000281398",0.432674168123311,0.131143424014041,0.14823627478441,8.14741185358623
"ENSG00000268947",-0.531794397503653,0.135918335901468,0.153289064929235,7.6571792917603
"ENSG00000250277",0.449118918965409,0.144686038480639,0.162812253592308,9.44024969801302
"ENSG00000163554",-1.41681862550193,0.152091483396068,0.170763428902281,6.39134596387106
"ENSG00000235215",1.5236818222151,0.158113274715098,0.177129125126268,4.9426211234304
"ENSG00000254902",-1.01307528514148,0.161742247914361,0.180641554356351,5.20402707851302
"ENSG00000231071",0.655570303487552,0.161966880744959,0.180641554356351,10.2814774655068
"ENSG00000135447",-0.226035951474696,0.169952817353233,0.189128909576717,9.77176081365657
"ENSG00000260494",0.694441765986244,0.17097176575188,0.189842821574384,7.131370492562
"ENSG00000177138",0.457811958930868,0.181659948766543,0.201266419007866,9.48709701163971
"ENSG00000178719",1.25960590328418,0.188038949529228,0.20787602552352,8.55794927989905
"ENSG00000213170",0.708384303300185,0.19677711897314,0.217058971148003,6.78591639956453
"ENSG00000132002",0.354675351797889,0.205067395607399,0.225708752714489,8.64351464464214
"ENSG00000234467",0.246796051206674,0.213366727057287,0.23433070678999,7.96304254923983
"ENSG00000240868",-0.426381038358087,0.241427531376064,0.264570911290109,6.0659042694417
"ENSG00000153779",0.434191140808776,0.247406719479555,0.270533869343948,8.99605706068962
"ENSG00000144645",-1.06953494381598,0.255334768091062,0.278597371691549,5.29405065114273
"ENSG00000251929",0.322516705875657,0.266680708174804,0.290347177947892,11.3481160294701
"ENSG00000149972",-0.201557569059413,0.270676013085892,0.294060549853571,8.16089340190759
"ENSG00000184454",-0.230644149538101,0.294230829878695,0.318961438424533,9.41848465565706
"ENSG00000000061",0.649873833036875,0.30198519493487,0.326663554951053,5.0963299570298
"ENSG00000184517",0.331842443585794,0.303709931320607,0.327824239172243,7.38945057996069
"ENSG00000258050",-0.237802245628863,0.312734975203447,0.336843024683798,9.4882397316246
"ENSG00000228210",-1.04076896456639,0.338878936880083,0.364222447116842,6.66028719692227
"ENSG00000134200",-0.459437203400837,0.339782680825453,0.364415113976978,8.39659238753828
"ENSG00000249944",-0.437656972684307,0.347686658293335,0.372098700258612,6.35890346129337
"ENSG00000212316",0.673696396946644,0.362264661283908,0.386877122347783,8.78376573220147
"ENSG00000232887",0.256023417073717,0.380417615919365,0.405402671202205,7.99290661355279
"ENSG00000198740",0.126044838613995,0.383786738235515,0.408128391823391,8.92216419809497
"ENSG00000150782",0.57428524229517,0.420790660585015,0.446535236865533,6.65903146166121
"ENSG00000240309",1.10764028723157,0.426117566413607,0.451236075591673,5.19099661334251
"ENSG00000280327",0.196979920993339,0.438557889050133,0.463434071832388,10.9216685472709
"ENSG00000166188",-0.124273108777579,0.439613937926186,0.463576123221953,7.8015766006402
"ENSG00000237799",-0.653845577488207,0.463851606284347,0.488111627533528,4.93077021673865
"ENSG00000168488",0.212958082980888,0.477106322666367,0.501011441129817,6.92226627754591
"ENSG00000144644",-0.237055981900349,0.536554401966929,0.562264300394511,11.0578222772722
"ENSG00000120318",-0.121914410863292,0.57989144952148,0.606414551162795,11.6051797296076
"ENSG00000160284",-0.409388949640348,0.591300191136594,0.617062232659143,7.10836785745138
"ENSG00000225463",-0.119029392734621,0.620656952210827,0.646357033047714,9.12209689006379
"ENSG00000230051",-0.227774634829633,0.622641113098726,0.647083636133593,8.43988404025574
"ENSG00000251118",-0.110513068518221,0.644926896363401,0.668862327568641,9.16731996540494
"ENSG00000253747",0.134051934606658,0.651589301899326,0.67438152027852,9.40726045394814
"ENSG00000183643",-0.0929262245645166,0.696133345611484,0.71900425635026,10.0761771557018
"ENSG00000206639",-0.204112588113926,0.712799288256178,0.73470910244438,8.13959047420374
"ENSG00000141655",0.164207777974442,0.727879141795073,0.748718217429287,8.42726083831554
"ENSG00000261564",-0.194388962280341,0.772729369309335,0.793230352576725,7.37476271356676
"ENSG00000237527",-0.204993760208329,0.784757688620731,0.803937102599241,9.46704707355915
"ENSG00000272375",0.184900824046101,0.792740404801504,0.810464275640562,8.99240416390028
"ENSG00000101898",-0.0644810123021884,0.804682880328605,0.821005048286589,9.769295164219
"ENSG00000274642",-0.0693401428147054,0.830820941758166,0.845957355676837,8.65599946646676
"ENSG00000018610",0.0620091755231584,0.838409384671445,0.850557923473294,11.258310797949
"ENSG00000260922",0.121541692691601,0.838721133285793,0.850557923473294,4.52346963711395
"ENSG00000281550",0.0994265723404011,0.857725937405441,0.86808077769605,7.44960597255909
"ENSG00000000064",0.0753295293383918,0.883575714826811,0.892446956943546,-2.80372733888681
"ENSG00000000065",0.0720023093504327,0.889866934617303,0.897000136498003,-4.38868983960796
"ENSG00000119686",-0.0924810587443816,0.907214816954508,0.912658105856235,6.16590952426541
"ENSG00000274588",-0.0787031792838704,0.941064442535439,0.944821186817018,6.37799022346102
"ENSG00000257905",-0.0240143170392084,0.95167051289758,0.9535662708914,4.58901270328936
"ENSG00000237546",-0.0423528959965425,0.969489969423898,0.969489969423898,4.26439629164302
