"","log2FC","P.Value","adj.P.Val","Expression"
"ENSG00000232287",-4.91151042123577,3.31527757977484e-17,1.93905188677528e-16,11.0236657361912
"ENSG00000227586",5.25631669853413,3.8819162734021e-17,2.24437228220834e-16,6.94915435808936
"ENSG00000255151",7.07199505280743,5.65692832723133e-17,3.23344880522427e-16,7.63064209463545
"ENSG00000264482",9.70608350392557,5.97696858199672e-17,3.37799460308354e-16,7.96829145157059
"ENSG00000264662",5.31836822172704,6.89182220493629e-17,3.85176285453661e-16,8.3472417727288
"ENSG00000242407",6.54623280823123,6.99171153684217e-17,3.86464934399078e-16,8.48628354026292
"ENSG00000211698",-5.83044672503277,8.73750903236185e-17,4.77713809051958e-16,9.49281448642823
"ENSG00000268947",4.64970910551487,9.22707100867806e-17,4.99055561006996e-16,7.6571792917603
"ENSG00000158246",11.9691131414082,9.74417581914488e-17,5.21417067769136e-16,5.95516585662216
"ENSG00000148468",4.75064193368224,1.01712690496089e-16,5.38541929679293e-16,8.87958129011709
