"","log2FC","P.Value","adj.P.Val","Expression"
"ENSG00000132744",-9.05815354339308,1.98979627963212e-21,3.57452688805341e-20,9.88302060339312
"ENSG00000262352",-7.62025546966928,2.18653517915048e-21,3.79250756935411e-20,7.14626482572322
"ENSG00000115170",-7.91226095934402,8.98777813007297e-21,1.5069507998089e-19,9.35858964460233
"ENSG00000213213",7.22801453281979,9.99013749396166e-21,1.62098037402023e-19,7.81738703456943
"ENSG00000260370",9.34729889770102,1.38369010270338e-20,2.17498788018687e-19,7.55052146533609
"ENSG00000242252",-9.49783138397842,1.97335844098757e-20,3.00787665399015e-19,6.51391158787899
"ENSG00000260494",-8.33725012278634,2.35462777287315e-20,3.48346402869174e-19,7.131370492562
"ENSG00000235750",4.93079224891817,2.62095948412547e-20,3.76669320147175e-19,9.01730627128758
"ENSG00000211820",-6.69985960355897,3.6764168511512e-20,5.13677132258071e-19,9.77984414382013
"ENSG00000173950",8.68045488430441,4.1702927511616e-20,5.66934392928185e-19,8.03451417417737
"ENSG00000182247",4.73387874680546,4.82516866782521e-20,6.34480562515367e-19,7.95629367760586
"ENSG00000246130",-5.13973013293723,4.91943179683883e-20,6.34480562515367e-19,9.55500332428355
"ENSG00000270387",-10.2990202680146,5.50468804067353e-20,6.92214521114696e-19,6.267369481088
"ENSG00000244618",5.9394737019547,7.41466943960651e-20,9.09653348322457e-19,7.32409482906367
"ENSG00000251106",-3.77473552043366,8.22784689562626e-20,9.85382616309526e-19,7.26469445141681
"ENSG00000228358",6.19366290189545,1.0109759802246e-19,1.17965113773611e-18,3.40275166549435
"ENSG00000167283",8.16829232991143,1.03190159165783e-19,1.17965113773611e-18,8.5023252565816
"ENSG00000227388",-5.7515191786425,1.12175646910832e-19,1.25387445324775e-18,7.98999095434185
"ENSG00000258050",9.82551961128609,1.19952866350261e-19,1.2998450687243e-18,9.4882397316246
"ENSG00000237094",11.8275193164995,1.2145669628239e-19,1.2998450687243e-18,6.96265334467573
"ENSG00000252214",4.50245365018451,1.74943860988955e-19,1.83326587661342e-18,8.07111292977527
"ENSG00000105507",8.81148556478443,1.94416867391305e-19,1.98035377999727e-18,9.69240618521717
"ENSG00000104313",-4.95208684950628,1.96854252484819e-19,1.98035377999727e-18,8.97964262565169
"ENSG00000273319",5.16217459984149,2.09224859844447e-19,2.06353146081876e-18,7.57058648893466
"ENSG00000249519",13.5104149408339,3.05910738453631e-19,2.95909810465724e-18,8.42780616455855
"ENSG00000226864",-8.54591112589553,3.4306535084407e-19,3.25588436744467e-18,9.71785220439417
"ENSG00000272264",4.25870835157671,6.33565824666844e-19,5.90154832976708e-18,6.87947176287067
"ENSG00000205485",8.61152394825806,6.53707471320437e-19,5.97845196498508e-18,8.93673380154887
"ENSG00000213621",-7.03408845753659,8.21030572270166e-19,7.37461389021239e-18,6.09076291535208
"ENSG00000094914",8.42454194187658,9.38701654807732e-19,8.28363039242612e-18,7.76510354468483
"ENSG00000186232",4.23794171358405,1.20112247941399e-18,1.04166311576765e-17,7.87258529836912
"ENSG00000212450",8.4404218367904,1.23424846016324e-18,1.05224911095272e-17,8.05135071854485
"ENSG00000222783",-8.33291508666109,1.5283816944712e-18,1.28129332053169e-17,6.25836159550454
"ENSG00000235797",6.16842595675284,1.66459329794811e-18,1.37260726043918e-17,7.24956521333539
"ENSG00000270828",-4.44338209930169,1.81494243542731e-18,1.45148496439884e-17,9.01002798412256
"ENSG00000223774",-8.45761848163913,1.8179632754896e-18,1.45148496439884e-17,9.01448859506718
"ENSG00000101084",4.80542107537828,2.30312329206401e-18,1.78420305415112e-17,6.76799008522874
"ENSG00000168802",-3.85038068342419,2.30563018926089e-18,1.78420305415112e-17,9.00993391866169
"ENSG00000230432",6.00540956900786,2.48872589911388e-18,1.89671079887012e-17,7.11659374861201
"ENSG00000281398",-6.80831188766323,2.59715864788173e-18,1.94980716400673e-17,8.14741185358623
"ENSG00000222658",-4.11681381893971,2.73946978984588e-18,2.02640191807717e-17,10.9308247761739
"ENSG00000270722",10.3574596770275,2.93846693463715e-18,2.14209980887317e-17,8.55974067324011
"ENSG00000177565",-4.42541656290401,3.33930185143184e-18,2.3995269018146e-17,8.44633948208667
"ENSG00000225662",-6.51872288006691,3.77233445519939e-18,2.67251300135956e-17,6.8069160459561
"ENSG00000150782",-10.0405524269793,4.53939884183667e-18,3.17127446867201e-17,6.65903146166121
"ENSG00000102195",-11.6128428227972,7.4125445779349e-18,5.10754783931679e-17,8.97956195899845
"ENSG00000232702",9.98843958588768,7.72152229865084e-18,5.24854826516402e-17,8.32157866589075
"ENSG00000271321",-4.07017177876967,8.02473472984361e-18,5.38192209214845e-17,8.71052681566001
"ENSG00000279419",-5.91521554830585,9.52292103326032e-18,6.30267010490782e-17,5.83517908029531
"ENSG00000253023",3.6664914506242,1.11227550208565e-17,7.26590360453354e-17,9.00010760639319
"ENSG00000268947",-8.70500910153858,1.16312415504555e-17,7.5006596152296e-17,7.6571792917603
"ENSG00000281550",-4.45448139375061,1.27046363306002e-17,8.08915452442013e-17,7.44960597255909
"ENSG00000280655",-4.52141358723204,1.55868716915395e-17,9.68866632935016e-17,9.10252052654402
"ENSG00000253886",-4.40086398630955,1.56020272898084e-17,9.68866632935016e-17,9.2020900983686
"ENSG00000232393",-5.11914155963237,1.74408790623745e-17,1.0698490449237e-16,10.3518391600022
"ENSG00000183643",8.71913999627051,3.94421734473632e-17,2.39029075229201e-16,10.0761771557018
"ENSG00000138942",10.118838914546,4.41061181896661e-17,2.64111636302405e-16,6.65773543513249
"ENSG00000264482",-8.76891073990982,6.33701012172675e-17,3.71859897861547e-16,7.96829145157059
"ENSG00000213540",-4.63571495426878,6.35784318411393e-17,3.71859897861547e-16,9.34516087311068
"ENSG00000124256",3.37902624308785,6.75690075652252e-17,3.90657595463314e-16,9.86967185963009
"ENSG00000224584",-7.4859937034601,9.203899605066e-17,5.26086534244113e-16,4.21115584376791
"ENSG00000180626",3.61311530388858,9.33514111252e-17,5.27592806696355e-16,11.4139270017786
"ENSG00000244025",4.95232753955173,1.03315882333013e-16,5.77420986816726e-16,9.5965822490137
"ENSG00000254902",7.71535645683001,1.32700626318862e-16,7.33499066355905e-16,5.20402707851302
"ENSG00000162711",6.17698689086513,1.48620866116999e-16,8.12568431052724e-16,6.8623324359967
"ENSG00000235836",-7.24445039974242,1.6021496550519e-16,8.66539006979685e-16,5.06270786933679
"ENSG00000145384",2.44559067625601,1.62766166781698e-16,8.70972147778662e-16,7.33074395802426
"ENSG00000242182",-6.73735332016039,1.66463336457585e-16,8.8137956040174e-16,8.15534056773899
"ENSG00000211859",-8.36085596246452,1.71267470003398e-16,8.9737018137197e-16,8.23969351484458
"ENSG00000183035",-3.77332316778099,1.91614102157257e-16,9.93627766856706e-16,9.26285952134485
"ENSG00000214100",8.24083562686321,2.02011041902826e-16,1.03685259262369e-15,7.96294382105899
"ENSG00000265408",-3.86502302022284,2.24663545527853e-16,1.13232012523718e-15,8.71601605555401
"ENSG00000183347",-5.71760764859684,2.25113344977571e-16,1.13232012523718e-15,9.27078810390198
"ENSG00000267190",-2.97724731076827,2.32793373761955e-16,1.15935709903231e-15,8.94202847158073
"ENSG00000280327",-4.84278966508417,2.39664635324525e-16,1.17787672499225e-15,10.9216685472709
"ENSG00000235612",8.1216778067909,2.41195432751891e-16,1.17787672499225e-15,7.28242133636162
"ENSG00000158246",-7.93000601447993,2.70890349798557e-16,1.31017159566033e-15,5.95516585662216
"ENSG00000144644",-3.76803185697081,2.8967731642096e-16,1.38769228723565e-15,11.0578222772722
"ENSG00000255005",7.22428321461549,2.94921937958901e-16,1.39948806408799e-15,7.3236033070832
"ENSG00000140443",3.37161375977475,3.07824761295382e-16,1.44706406478109e-15,8.45042975442543
"ENSG00000174370",4.3284172122236,3.78153111788713e-16,1.76121310397892e-15,9.89037059605161
"ENSG00000161265",-3.2976545376388,4.65783711720362e-16,2.13711085558486e-15,12.8890587684448
"ENSG00000227586",-4.28584587680285,4.70339255974876e-16,2.13711085558486e-15,6.94915435808936
"ENSG00000168803",11.6976261245569,4.71608956202622e-16,2.13711085558486e-15,5.41159110411701
"ENSG00000235215",12.2815459604173,5.64176711328411e-16,2.53375790891242e-15,4.9426211234304
"ENSG00000258811",4.80829453761289,8.7985143700137e-16,3.91650683904149e-15,10.8231528434556
"ENSG00000143942",-7.81887653376952,1.17378275656625e-15,5.17905900484934e-15,7.81623313263298
"ENSG00000149131",4.78663415676136,1.72063802450517e-15,7.52592109848785e-15,7.41139501886273
"ENSG00000159069",5.55803196448386,2.26489927146658e-15,9.82107184092837e-15,8.98869495811207
"ENSG00000101898",4.01934006876474,2.3307405013388e-15,1.00201920698583e-14,9.769295164219
"ENSG00000119686",6.60964813620053,2.56116308072935e-15,1.09175002509056e-14,6.16590952426541
"ENSG00000175866",9.83122547333987,2.68323417150921e-15,1.13417377165473e-14,7.4103149391897
"ENSG00000254193",7.70871265580691,3.50599509712815e-15,1.46959627821288e-14,6.31333272807906
"ENSG00000248229",-7.87466565919457,4.17355598894466e-15,1.73495757226377e-14,9.85555703238592
"ENSG00000252091",-6.57932840743792,5.64698779962189e-15,2.32822529771296e-14,8.71552037084578
"ENSG00000167414",-5.73089836176121,6.19310218853752e-15,2.53262634214177e-14,8.8554626632979
"ENSG00000270535",-7.9809732220952,6.25638251688926e-15,2.5378712951575e-14,7.82708459356723
"ENSG00000233012",-6.76319307299883,6.35014286607184e-15,2.55529748930731e-14,6.86578098930026
"ENSG00000238840",-7.32429646445581,6.75094141281707e-15,2.67272092776871e-14,7.77510740974143
"ENSG00000018610",-4.45551982607866,6.75814884397167e-15,2.67272092776871e-14,11.258310797949
"ENSG00000157110",-12.2209145225215,6.80539894249013e-15,2.67272092776871e-14,9.22589124599805
"ENSG00000279778",-9.22645308904121,6.85449303543069e-15,2.67272092776871e-14,6.7656674068938
"ENSG00000226194",4.70924020839338,8.87814158442412e-15,3.4351578592041e-14,6.11317618343793
"ENSG00000235598",8.59484482374504,8.95703423438029e-15,3.4392276487735e-14,7.84774322940257
"ENSG00000124370",-3.05689521807384,9.71193660803065e-15,3.70083644987835e-14,8.47485537324216
"ENSG00000242407",-3.59601648933993,1.02876516343115e-14,3.89074343763812e-14,8.48628354026292
"ENSG00000257281",2.48998449981567,1.09909052111765e-14,4.12569053822521e-14,8.55683021964433
"ENSG00000215068",-1.87651005192572,1.17018861752614e-14,4.36003610826406e-14,7.7272089598907
"ENSG00000201388",10.6613250753362,1.32033443861823e-14,4.88329575459537e-14,6.35570585202304
"ENSG00000242136",-3.72668727452763,1.34994527192607e-14,4.95636840714464e-14,9.5908003279168
"ENSG00000282907",-6.01548964278984,1.7951232691362e-14,6.52990759638346e-14,6.76008600612866
"ENSG00000265444",5.01918350745356,1.80448738746978e-14,6.52990759638346e-14,8.91193089569506
"ENSG00000283599",5.50231315939422,1.85056033223285e-14,6.64879890795087e-14,7.27766548771051
"ENSG00000188060",-4.79589779337772,1.86969145241679e-14,6.66989220259322e-14,5.23231963928389
"ENSG00000198964",3.93753550311742,1.96937672590933e-14,6.97603164177742e-14,8.32030743423313
"ENSG00000233977",-11.2601878855138,2.23475409766168e-14,7.86070846939736e-14,7.7174154797761
"ENSG00000149084",-2.71016187927063,2.36462993663507e-14,8.25978373699611e-14,7.37084443287711
"ENSG00000100129",-4.5372256292474,3.11204121035807e-14,1.07955636469663e-13,7.09317020304067
"ENSG00000081148",5.4377690163631,3.25318938147717e-14,1.12079058827604e-13,8.69083911660749
"ENSG00000228681",11.0507600247805,3.39812650265139e-14,1.16276029308412e-13,5.23103762108185
"ENSG00000266228",-4.04476171104415,4.00840954837935e-14,1.36231756948298e-13,5.11175744494433
"ENSG00000230256",-2.98083329163481,5.42799300126327e-14,1.8250499179082e-13,7.40519133425716
"ENSG00000258875",7.64470040646874,5.4424947850145e-14,1.8250499179082e-13,7.99999643237766
"ENSG00000242014",4.80738135346725,6.30603027353136e-14,2.10061803151409e-13,9.58047326082431
"ENSG00000272777",-4.8824487019751,6.52422739087641e-14,2.15859711067751e-13,8.30813276461715
"ENSG00000263465",8.38696497701843,6.56591168854192e-14,2.15859711067751e-13,8.79970784402431
"ENSG00000264662",2.08942871133752,8.1132686970623e-14,2.64998321728723e-13,8.3472417727288
"ENSG00000243664",2.48911175357525,8.23432616580739e-14,2.67217165251685e-13,8.1296583117589
"ENSG00000260922",5.77999025674261,1.01813348561957e-13,3.28282784145284e-13,4.52346963711395
"ENSG00000230051",3.3292143454763,1.30868377727119e-13,4.19278942654402e-13,8.43988404025574
"ENSG00000221065",9.11848025813886,1.32926936418682e-13,4.23178791256943e-13,8.09643871830417
"ENSG00000228657",4.16296153062207,1.64849501977598e-13,5.21505028268753e-13,6.00285481331461
"ENSG00000126353",-10.0577524810121,1.96047717959551e-13,6.1632501333534e-13,6.64078231672379
"ENSG00000202229",7.00438640985792,2.01136878095721e-13,6.28396581876694e-13,7.57554482175837
"ENSG00000153779",-2.7652363231461,2.5835994539092e-13,8.02191682294031e-13,8.99605706068962
"ENSG00000214702",3.33079532806314,3.06009760692595e-13,9.44312329008436e-13,6.59448792075835
"ENSG00000215807",2.69401849862015,3.45543548263733e-13,1.05980734619913e-12,9.64736111542045
"ENSG00000155087",7.18644835911033,3.57038716026843e-13,1.08842711613032e-12,5.55442806454849
"ENSG00000176566",-5.87047487873564,3.89547790415397e-13,1.18037673842738e-12,9.18460320093383
"ENSG00000152591",-2.24784082569521,4.04722590539333e-13,1.21901474875021e-12,10.0315304665916
"ENSG00000186166",-2.01416451708349,4.13688945195754e-13,1.23860440138967e-12,9.67322806799055
"ENSG00000105610",10.3136743451432,5.01625510856809e-13,1.49300373941405e-12,7.29785445928599
"ENSG00000103044",8.47381370782534,5.14962453941642e-13,1.52368302548615e-12,7.41814007896215
"ENSG00000176720",-7.96036537711415,5.32599611890269e-13,1.56665265953687e-12,7.18197750820651
"ENSG00000076944",4.48797348078501,6.08923161494349e-13,1.78074622227708e-12,8.44812627785093
"ENSG00000207264",7.82145756248034,9.64458465904028e-13,2.80417692687703e-12,8.43755061908321
"ENSG00000228856",-7.72927827692908,1.10292769006015e-12,3.1883484373578e-12,7.96027815576917
"ENSG00000257191",6.71668106299523,1.11252993883871e-12,3.19772890991925e-12,8.20838652270126
"ENSG00000198483",-8.60085548544641,1.19269160112312e-12,3.40865838275527e-12,7.17668884562793
"ENSG00000235354",5.63686462649974,1.48737549172039e-12,4.22683543692292e-12,6.49855015624681
"ENSG00000132002",5.23150165128782,1.50729268147819e-12,4.25937201563781e-12,8.64351464464214
"ENSG00000040341",-6.48796227500861,1.66659350835464e-12,4.68322086425912e-12,5.32163427266838
"ENSG00000173068",-8.55869807994197,1.71349811445705e-12,4.78827528651054e-12,5.30620425757451
"ENSG00000114650",-3.33575335716551,2.24728493065187e-12,6.24521723822038e-12,7.9855902089673
"ENSG00000228620",-9.3984551846596,2.58593372812945e-12,7.14683882005008e-12,6.78158547884092
"ENSG00000259838",-10.1713985816717,2.62911535923752e-12,7.22647555025394e-12,7.26396316071555
"ENSG00000185177",-2.59420599619916,2.98390135319263e-12,8.15707815573855e-12,9.48995064994473
"ENSG00000238019",-2.75746387686033,3.15732619076747e-12,8.58451391327588e-12,8.70296867553996
"ENSG00000249031",3.48809173502118,3.42249831455388e-12,9.23224738237913e-12,7.55863073232482
"ENSG00000278818",-2.23774927480567,3.43226691949284e-12,9.23224738237913e-12,7.80571228250035
"ENSG00000231767",2.13208791407753,4.27377981464078e-12,1.14346342912995e-11,10.5927001868547
"ENSG00000144847",3.00442925456612,4.46640337215639e-12,1.18867772285432e-11,10.2366522072126
"ENSG00000226928",-6.45470534851846,5.64119993848250e-12,1.49343345739826e-11,6.10641767539235
"ENSG00000109705",2.03049708852251,5.69264780122991e-12,1.49916326911971e-11,9.38378951561861
"ENSG00000254529",-7.14449408999332,5.88163322803674e-12,1.54086537172004e-11,8.36545415582984
"ENSG00000123454",4.71254637277534,6.104024261845e-12,1.59084155632541e-11,8.44140162150772
"ENSG00000204525",5.26710504059141,6.386731974829e-12,1.65594133161803e-11,9.93125605498594
"ENSG00000237911",4.87115337906691,6.6205618725459e-12,1.70776544712338e-11,5.59213905449701
"ENSG00000212316",-2.37290165559485,6.94496854279237e-12,1.78230570256355e-11,8.78376573220147
"ENSG00000174255",2.59345254080957,7.5668932781176e-12,1.93205447659551e-11,8.63219076350301
"ENSG00000283398",-6.01173891571521,7.82054418898446e-12,1.98673420558545e-11,6.36862165084137
"ENSG00000254115",4.63170202233312,7.97508358922323e-12,2.01581258561773e-11,9.10539328212494
"ENSG00000223452",7.39048167934836,8.51280497846812e-12,2.14097045208473e-11,4.86771656850565
"ENSG00000185404",-2.32562990170056,9.05941860209248e-12,2.26710823724006e-11,9.78534453771662
"ENSG00000147912",3.78439728466153,9.86455771138243e-12,2.45637253902246e-11,8.84509253891044
"ENSG00000250164",-10.5744121083025,1.00196331015192e-11,2.48269726604145e-11,4.78375564338652
"ENSG00000207711",-2.89288541414497,1.08214284397307e-11,2.6682247574434e-11,9.19610776289591
"ENSG00000230870",-2.54445825311208,1.17576827755381e-11,2.88493387126617e-11,9.42864391116071
"ENSG00000237527",5.29235809915047,1.26573731043649e-11,3.09061100558035e-11,9.46704707355915
"ENSG00000143297",-4.80552898322843,2.37090569917518e-11,5.76118631248849e-11,9.31278132915508
"ENSG00000126010",-4.65686681608102,2.62167559595591e-11,6.33991742675876e-11,8.18036925355966
"ENSG00000104967",-7.31119284199272,2.91421624178481e-11,7.01364004601798e-11,9.00719687514939
"ENSG00000160284",7.24193374093276,3.57555473818825e-11,8.56430492051756e-11,7.10836785745138
"ENSG00000278502",-5.8144586816433,3.86971054691814e-11,9.22494978720297e-11,5.45270240844764
"ENSG00000230482",5.19436197392061,4.27315337680043e-11,1.01386610779746e-10,6.74273819641679
"ENSG00000214107",6.09629135859133,4.78259986562251e-11,1.12941208094278e-10,8.39753711318982
"ENSG00000250277",8.23969111549648,4.93210699467392e-11,1.15927561603784e-10,9.44024969801302
"ENSG00000228902",3.30813312113554,5.24585387560434e-11,1.2272858136879e-10,4.86307460018048
"ENSG00000021762",-2.79610391702364,5.60370728827047e-11,1.30493739166669e-10,7.30223828759502
"ENSG00000224855",-4.24937229078554,6.31586288977851e-11,1.4639995546353e-10,5.36681037954601
"ENSG00000205336",2.39041214315052,6.8311141801886e-11,1.576169923227e-10,10.1589723132241
"ENSG00000273333",2.73359800746821,6.9813627440018e-11,1.60348194531183e-10,8.140071533156
"ENSG00000226683",5.11769101883545,7.33045781617565e-11,1.67600921888016e-10,5.56770418358623
"ENSG00000226820",-2.54724267299485,9.97203871024962e-11,2.26965405939166e-10,7.24643331507074
"ENSG00000279697",-3.3713171575887,1.2633434632262e-10,2.86244036938188e-10,9.23444513374119
"ENSG00000266858",5.08208639161347,1.47407373159403e-10,3.32492864121882e-10,5.49465827433016
"ENSG00000203999",-2.9223840462971,1.60462841573941e-10,3.60325041570055e-10,7.55329206759462
"ENSG00000178726",-5.08284923218943,1.71509613177661e-10,3.83419268570505e-10,6.45599216580698
"ENSG00000231276",-6.94915512910456,1.78737496859807e-10,3.97809561595056e-10,6.48840854660857
"ENSG00000213397",-3.41253498942639,1.90117304274311e-10,4.21273145594618e-10,8.0539217993533
"ENSG00000199797",3.51958356143185,1.93472361906989e-10,4.26827184382523e-10,8.97780917890021
"ENSG00000258748",3.8042337216898,2.07339992198365e-10,4.55423650985928e-10,5.20538312282567
"ENSG00000263426",-2.86631895076564,2.26332533351365e-10,4.94979409894506e-10,7.25553476546065
"ENSG00000224410",-9.27331098891142,2.29031190951158e-10,4.98712939603604e-10,7.9437602459671
"ENSG00000266321",-2.63112970299413,2.32270856041161e-10,5.03587243916827e-10,7.1077271379439
"ENSG00000247796",-3.40419360873178,3.0271978394921e-10,6.53510949898939e-10,8.49586094571258
"ENSG00000233005",-11.6521293002706,3.39378273570423e-10,7.29518254726166e-10,8.09587891228503
"ENSG00000224896",-3.06020575617912,4.50729405102783e-10,9.64089670208593e-10,8.86829284720251
"ENSG00000232887",-4.71352103236437,4.52336306499459e-10,9.64089670208593e-10,7.99290661355279
"ENSG00000204540",-4.01111164753924,5.03175223617012e-10,1.0679204113053e-09,7.0736814810658
"ENSG00000249662",2.44002336580479,5.29907298798971e-10,1.1199301314953e-09,8.95584504122556
"ENSG00000260772",-3.35809893428515,5.62388341215972e-10,1.18360391477671e-09,7.46041057417375
"ENSG00000234707",-2.16671535876734,6.88807658534237e-10,1.44362605101134e-09,9.63786096720565
"ENSG00000121067",3.34686284754333,7.35825400490335e-10,1.5357683669985e-09,8.56739625305592
"ENSG00000276521",5.5912180791666,7.40400285773239e-10,1.53893117249562e-09,6.83230385203728
"ENSG00000140987",2.28197006122705,1.12214768661924e-09,2.32279953238467e-09,10.0550568640033
"ENSG00000235508",-2.28662984344585,1.13977413912266e-09,2.34961636056844e-09,8.56695474631866
"ENSG00000237546",-6.51760362211732,1.14575294282593e-09,2.35230093976099e-09,4.26439629164302
"ENSG00000255356",-5.8511420776401,1.30773591030187e-09,2.67394781659286e-09,6.09719440071449
"ENSG00000115661",-4.16426894194588,1.32986225056247e-09,2.70818102037621e-09,5.51959912577777
"ENSG00000238176",3.95026080372529,1.37784132086701e-09,2.79457332417785e-09,5.11965967385447
"ENSG00000280707",-1.95240956664901,1.61340247026183e-09,3.25920258048876e-09,7.11367315578367
"ENSG00000254539",2.50495020868962,1.63983598812076e-09,3.29935000809898e-09,10.0931659242039
"ENSG00000101294",1.90652229605599,1.66523511690905e-09,3.33710463667432e-09,7.67298127053423
"ENSG00000261687",-4.50376253009381,1.70148121752452e-09,3.39621052545569e-09,6.05816301874528
"ENSG00000248490",4.95361642831942,1.72063835937366e-09,3.42087389235159e-09,6.77159914294322
"ENSG00000283045",-4.89615282910252,1.75444106314801e-09,3.47434588489547e-09,8.863978237163
"ENSG00000182965",6.50613765142932,1.92402275238495e-09,3.79522919392011e-09,8.79038415322279
"ENSG00000228882",1.74947322385363,2.15220334684361e-09,4.22874329477474e-09,9.02392938022211
"ENSG00000165389",-2.04145687626282,2.50978588665013e-09,4.91214903107009e-09,10.1622880399492
"ENSG00000198788",-2.14917576600854,2.54456628647304e-09,4.96091799261991e-09,7.59683296955542
"ENSG00000234424",-3.95848993003666,2.62010311878435e-09,5.08846281370088e-09,6.15045663878237
"ENSG00000222613",-5.23377844873942,2.69358269028986e-09,5.21104651236845e-09,4.51425804948473
"ENSG00000277282",-5.35002292053022,5.62047510890373e-09,1.08317968573892e-08,7.47875833019151
"ENSG00000267275",-2.10039620704577,5.71686132034439e-09,1.09755009318062e-08,9.43805353154297
"ENSG00000122872",4.55220216686993,5.7481737278671e-09,1.09936554567192e-08,7.11657612450954
"ENSG00000274202",3.41568972819835,6.38413284617781e-09,1.21637076576797e-08,9.69853706102219
"ENSG00000122852",-2.73999395803737,6.49612360677666e-09,1.23303780158817e-08,9.81585208153629
"ENSG00000278724",2.07324818180076,7.75614520050723e-09,1.46666956235156e-08,8.43065407787131
"ENSG00000138767",-7.87253361736712,8.82002688698813e-09,1.66160057084458e-08,5.16737584640011
"ENSG00000213170",6.36652763088059,1.05841105473448e-08,1.98649537511733e-08,6.78591639956453
"ENSG00000227854",4.31717593969338,1.07847971648449e-08,2.01663679327769e-08,6.13032970160898
"ENSG00000148468",-1.98751650422396,1.091425657484e-08,2.0332855767202e-08,8.87958129011709
"ENSG00000152193",-4.73147838260695,1.20132882897224e-08,2.22977269731747e-08,5.54439776619162
"ENSG00000169248",4.2261030402335,1.22685617271619e-08,2.26878181939796e-08,7.73401461617236
"ENSG00000272078",4.23235429066552,1.3299634234397e-08,2.45044542853543e-08,8.5675944793539
"ENSG00000115392",1.80003499109779,1.35097319898265e-08,2.48007123754845e-08,7.79966570048982
"ENSG00000266771",2.02285587028826,2.13349652893172e-08,3.90235910564602e-08,5.86900798024341
"ENSG00000231217",6.64482414438635,2.53599413750685e-08,4.62175743176067e-08,7.3567870610677
"ENSG00000254497",-1.19658214544294,2.58973493962372e-08,4.7026594752012e-08,9.41024337977256
"ENSG00000273407",4.22474730636081,2.69701947820937e-08,4.87985898395437e-08,9.38519232510567
"ENSG00000266188",2.91772786114637,3.20208122976812e-08,5.77292780850668e-08,7.86085050590448
"ENSG00000197540",-3.14063127228782,3.27786658308929e-08,5.88845318319255e-08,9.80028333827676
"ENSG00000258675",3.43062164566269,4.24364767287553e-08,7.59628035393733e-08,7.56481021148508
"ENSG00000202329",2.0763213021083,4.2661965477187e-08,7.60956334575358e-08,8.88482658612686
"ENSG00000166192",3.28602208894511,5.17054526430778e-08,9.19005041677319e-08,5.15788855793963
"ENSG00000204658",-4.25862963946443,5.59968425868509e-08,9.91775064126267e-08,6.549712209035
"ENSG00000119535",-3.64026357771064,6.49964526109104e-08,1.14713037415045e-07,7.78818166635905
"ENSG00000242602",-1.56689635640636,7.41925495871334e-08,1.30485498050098e-07,7.60899929337634
"ENSG00000055813",-4.0042770087044,8.01781714778532e-08,1.405213249246e-07,6.59108280160491
